,,,,,,,,,,,,,,,,,,
＜全員に＞,,,,,,,,,,,,,,,,,,
〔回答票９〕Ｆ３　あなたは、学校へ通っていますか。在学中（ざいがくちゅう）の人は学校の種類と学年について〔在学中（ざいがくちゅう）の方〕（１から10まで）の中からお答えください。在学中（ざいがくちゅう）でない人は、最後に卒業（中退を含む）した学校について〔在学中（ざいがくちゅう）でない方〕（11から13）の中からお答えください。（１つだけ）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,,,,,,,,
,総数,小学４年生,小学５年生,小学６年生,中学１年生,中学２年生,中学３年生,高校１年生,高校２年生,高校３年生,専門学校、各種学校等,中学校卒業,高校中退,専門学校、各種学校等中退・卒業,小学生（計）,中学生（計）,高校生（計）,その他（計）
コミニュケーション,1292    ,0.4    ,0.6    ,2.7    ,7.3    ,10.9    ,13.8    ,25.2    ,27.2    ,10.3    ,-,0.5    ,1.0    ,-,3.7    ,32.0    ,62.8    ,1.5    
ニュース,431    ,0.2    ,0.7    ,1.6    ,5.3    ,7.7    ,11.8    ,28.5    ,27.8    ,15.1    ,-,0.7    ,0.5    ,-,2.6    ,24.8    ,71.5    ,1.2    
情報検索,920    ,0.2    ,1.0    ,2.9    ,6.2    ,10.4    ,13.0    ,25.1    ,28.3    ,11.8    ,-,0.5    ,0.4    ,-,4.1    ,29.7    ,65.2    ,1.0    
地図・ナビゲーション,548    ,0.2    ,0.4    ,1.5    ,3.6    ,8.0    ,13.9    ,27.0    ,31.0    ,12.4    ,-,1.1    ,0.9    ,-,2.0    ,25.5    ,70.4    ,2.0    
音楽視聴,1052    ,0.4    ,1.0    ,2.8    ,6.8    ,11.7    ,14.4    ,25.5    ,25.8    ,10.2    ,-,0.7    ,0.9    ,-,4.2    ,32.9    ,61.4    ,1.5    
動画視聴,1068    ,0.5    ,1.5    ,3.3    ,6.8    ,11.7    ,14.0    ,25.5    ,25.2    ,10.2    ,-,0.6    ,0.7    ,-,5.2    ,32.6    ,60.9    ,1.3    
電子書籍,218    ,-,0.5    ,1.4    ,6.4    ,11.0    ,12.8    ,28.0    ,25.7    ,12.4    ,-,1.4    ,0.5    ,-,1.8    ,30.3    ,66.1    ,1.8    
ゲーム,1054    ,0.9    ,2.1    ,3.6    ,8.1    ,11.2    ,13.5    ,25.4    ,25.2    ,8.6    ,-,0.5    ,0.9    ,-,6.6    ,32.7    ,59.3    ,1.3    
ショッピング・オークション,177    ,-,-,1.7    ,1.7    ,3.4    ,10.2    ,24.3    ,35.6    ,18.1    ,-,2.8    ,2.3    ,-,1.7    ,15.3    ,78.0    ,5.1    
その他,39    ,-,-,-,10.3    ,10.3    ,12.8    ,35.9    ,20.5    ,10.3    ,-,-,-,-,-,33.3    ,66.7    ,-
わからない,3    ,-,-,-,-,33.3    ,-,-,33.3    ,33.3    ,-,-,-,-,-,33.3    ,66.7    ,-
Ｑ３〔ネット利用項目（Ａ２格安スマホ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,14    ,-,7.1    ,14.3    ,14.3    ,14.3    ,28.6    ,14.3    ,7.1    ,-,-,-,-,-,21.4    ,57.1    ,21.4    ,-
ニュース,6    ,-,-,16.7    ,16.7    ,33.3    ,-,33.3    ,-,-,-,-,-,-,16.7    ,50.0    ,33.3    ,-
情報検索,9    ,-,-,22.2    ,11.1    ,33.3    ,-,22.2    ,11.1    ,-,-,-,-,-,22.2    ,44.4    ,33.3    ,-
地図・ナビゲーション,6    ,-,-,-,33.3    ,16.7    ,16.7    ,16.7    ,16.7    ,-,-,-,-,-,-,66.7    ,33.3    ,-
音楽視聴,11    ,-,-,18.2    ,18.2    ,9.1    ,18.2    ,18.2    ,9.1    ,-,-,-,9.1    ,-,18.2    ,45.5    ,27.3    ,9.1    
動画視聴,11    ,-,-,18.2    ,27.3    ,18.2    ,27.3    ,-,9.1    ,-,-,-,-,-,18.2    ,72.7    ,9.1    ,-
電子書籍,2    ,-,-,-,-,-,50.0    ,-,50.0    ,-,-,-,-,-,-,50.0    ,50.0    ,-
ゲーム,14    ,-,7.1    ,14.3    ,14.3    ,7.1    ,28.6    ,14.3    ,7.1    ,-,-,-,7.1    ,-,21.4    ,50.0    ,21.4    ,7.1    
ショッピング・オークション,1    ,-,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,100.0    ,-
その他,1    ,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ａ３子供スマホ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,17    ,5.9    ,17.6    ,17.6    ,17.6    ,-,5.9    ,29.4    ,-,5.9    ,-,-,-,-,41.2    ,23.5    ,35.3    ,-
ニュース,2    ,-,-,-,50.0    ,-,-,50.0    ,-,-,-,-,-,-,-,50.0    ,50.0    ,-
情報検索,12    ,8.3    ,8.3    ,16.7    ,16.7    ,8.3    ,8.3    ,33.3    ,-,-,-,-,-,-,33.3    ,33.3    ,33.3    ,-
地図・ナビゲーション,6    ,-,-,16.7    ,16.7    ,-,16.7    ,50.0    ,-,-,-,-,-,-,16.7    ,33.3    ,50.0    ,-
音楽視聴,9    ,-,11.1    ,-,33.3    ,11.1    ,11.1    ,22.2    ,11.1    ,-,-,-,-,-,11.1    ,55.6    ,33.3    ,-
動画視聴,10    ,-,-,10.0    ,20.0    ,10.0    ,10.0    ,30.0    ,10.0    ,10.0    ,-,-,-,-,10.0    ,40.0    ,50.0    ,-
電子書籍,1    ,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-,-
ゲーム,12    ,16.7    ,8.3    ,16.7    ,16.7    ,8.3    ,8.3    ,25.0    ,-,-,-,-,-,-,41.7    ,33.3    ,25.0    ,-
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
その他,3    ,33.3    ,-,-,66.7    ,-,-,-,-,-,-,-,-,-,33.3    ,66.7    ,-,-
わからない,3    ,33.3    ,-,-,33.3    ,-,-,33.3    ,-,-,-,-,-,-,33.3    ,33.3    ,33.3    ,-
Ｑ３〔ネット利用項目（Ａ４契約切れスマホ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,31    ,-,9.7    ,12.9    ,19.4    ,22.6    ,19.4    ,3.2    ,6.5    ,6.5    ,-,-,-,-,22.6    ,61.3    ,16.1    ,-
ニュース,11    ,-,9.1    ,9.1    ,18.2    ,27.3    ,18.2    ,-,18.2    ,-,-,-,-,-,18.2    ,63.6    ,18.2    ,-
情報検索,33    ,-,9.1    ,12.1    ,15.2    ,24.2    ,21.2    ,3.0    ,12.1    ,3.0    ,-,-,-,-,21.2    ,60.6    ,18.2    ,-
地図・ナビゲーション,7    ,-,-,-,28.6    ,42.9    ,-,14.3    ,14.3    ,-,-,-,-,-,-,71.4    ,28.6    ,-
音楽視聴,33    ,6.1    ,9.1    ,12.1    ,18.2    ,18.2    ,24.2    ,3.0    ,3.0    ,6.1    ,-,-,-,-,27.3    ,60.6    ,12.1    ,-
動画視聴,43    ,4.7    ,11.6    ,11.6    ,14.0    ,18.6    ,25.6    ,2.3    ,4.7    ,7.0    ,-,-,-,-,27.9    ,58.1    ,14.0    ,-
電子書籍,3    ,-,-,-,-,66.7    ,-,33.3    ,-,-,-,-,-,-,-,66.7    ,33.3    ,-
ゲーム,50    ,10.0    ,16.0    ,18.0    ,12.0    ,14.0    ,20.0    ,4.0    ,2.0    ,4.0    ,-,-,-,-,44.0    ,46.0    ,10.0    ,-
ショッピング・オークション,4    ,-,-,-,-,25.0    ,-,25.0    ,25.0    ,25.0    ,-,-,-,-,-,25.0    ,75.0    ,-
その他,1    ,-,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,100.0    ,-
わからない,1    ,100.0    ,-,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
Ｑ３〔ネット利用項目（Ｂ１携帯電話／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,109    ,2.8    ,6.4    ,10.1    ,15.6    ,20.2    ,19.3    ,9.2    ,10.1    ,5.5    ,-,-,0.9    ,-,19.3    ,55.0    ,24.8    ,0.9    
ニュース,11    ,-,9.1    ,-,27.3    ,18.2    ,-,27.3    ,9.1    ,9.1    ,-,-,-,-,9.1    ,45.5    ,45.5    ,-
情報検索,20    ,-,5.0    ,10.0    ,5.0    ,15.0    ,20.0    ,5.0    ,25.0    ,15.0    ,-,-,-,-,15.0    ,40.0    ,45.0    ,-
地図・ナビゲーション,7    ,-,-,-,28.6    ,14.3    ,14.3    ,28.6    ,14.3    ,-,-,-,-,-,-,57.1    ,42.9    ,-
音楽視聴,16    ,-,6.3    ,12.5    ,12.5    ,12.5    ,18.8    ,6.3    ,25.0    ,6.3    ,-,-,-,-,18.8    ,43.8    ,37.5    ,-
動画視聴,9    ,-,11.1    ,11.1    ,-,11.1    ,22.2    ,11.1    ,22.2    ,11.1    ,-,-,-,-,22.2    ,33.3    ,44.4    ,-
電子書籍,3    ,-,-,-,-,-,33.3    ,-,33.3    ,33.3    ,-,-,-,-,-,33.3    ,66.7    ,-
ゲーム,14    ,7.1    ,7.1    ,21.4    ,14.3    ,28.6    ,14.3    ,-,-,7.1    ,-,-,-,-,35.7    ,57.1    ,7.1    ,-
ショッピング・オークション,2    ,-,-,50.0    ,-,-,-,-,-,50.0    ,-,-,-,-,50.0    ,-,50.0    ,-
その他,5    ,-,-,20.0    ,-,20.0    ,40.0    ,20.0    ,-,-,-,-,-,-,20.0    ,60.0    ,20.0    ,-
わからない,2    ,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-,-
Ｑ３〔ネット利用項目（Ｂ２子ども向け携帯等／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,19    ,31.6    ,15.8    ,10.5    ,15.8    ,26.3    ,-,-,-,-,-,-,-,-,57.9    ,42.1    ,-,-
ニュース,1    ,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
情報検索,5    ,-,20.0    ,-,-,40.0    ,20.0    ,-,20.0    ,-,-,-,-,-,20.0    ,60.0    ,20.0    ,-
地図・ナビゲーション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
音楽視聴,3    ,-,-,33.3    ,-,66.7    ,-,-,-,-,-,-,-,-,33.3    ,66.7    ,-,-
動画視聴,2    ,-,-,50.0    ,-,50.0    ,-,-,-,-,-,-,-,-,50.0    ,50.0    ,-,-
電子書籍,1    ,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-,-
ゲーム,4    ,-,50.0    ,-,-,50.0    ,-,-,-,-,-,-,-,-,50.0    ,50.0    ,-,-
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
その他,1    ,-,100.0    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
わからない,3    ,33.3    ,33.3    ,33.3    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
Ｑ３〔ネット利用項目（Ｃ１ノートＰＣ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,176    ,1.1    ,2.3    ,9.7    ,8.0    ,15.9    ,17.0    ,16.5    ,21.6    ,7.4    ,-,-,0.6    ,-,13.1    ,40.9    ,45.5    ,0.6    
ニュース,163    ,0.6    ,3.1    ,7.4    ,11.0    ,12.9    ,15.3    ,19.0    ,20.9    ,9.2    ,-,-,0.6    ,-,11.0    ,39.3    ,49.1    ,0.6    
情報検索,529    ,3.6    ,6.4    ,11.2    ,12.9    ,14.0    ,13.8    ,11.5    ,18.7    ,7.8    ,-,-,0.2    ,-,21.2    ,40.6    ,38.0    ,0.2    
地図・ナビゲーション,84    ,-,1.2    ,7.1    ,3.6    ,16.7    ,9.5    ,25.0    ,22.6    ,13.1    ,-,-,1.2    ,-,8.3    ,29.8    ,60.7    ,1.2    
音楽視聴,291    ,1.7    ,3.4    ,10.7    ,10.0    ,15.8    ,17.2    ,14.1    ,19.6    ,7.2    ,-,0.3    ,-,-,15.8    ,43.0    ,40.9    ,0.3    
動画視聴,482    ,3.1    ,7.1    ,12.7    ,12.7    ,13.3    ,15.4    ,12.2    ,17.2    ,6.2    ,-,0.2    ,-,-,22.8    ,41.3    ,35.7    ,0.2    
電子書籍,30    ,-,3.3    ,3.3    ,10.0    ,20.0    ,23.3    ,13.3    ,26.7    ,-,-,-,-,-,6.7    ,53.3    ,40.0    ,-
ゲーム,224    ,6.3    ,13.4    ,14.3    ,15.2    ,15.6    ,9.4    ,11.6    ,9.8    ,4.5    ,-,-,-,-,33.9    ,40.2    ,25.9    ,-
ショッピング・オークション,80    ,1.3    ,-,3.8    ,2.5    ,13.8    ,20.0    ,17.5    ,28.8    ,12.5    ,-,-,-,-,5.0    ,36.3    ,58.8    ,-
その他,51    ,3.9    ,7.8    ,19.6    ,9.8    ,3.9    ,19.6    ,15.7    ,9.8    ,9.8    ,-,-,-,-,31.4    ,33.3    ,35.3    ,-
わからない,10    ,-,30.0    ,-,20.0    ,10.0    ,10.0    ,20.0    ,-,10.0    ,-,-,-,-,30.0    ,40.0    ,30.0    ,-
Ｑ３〔ネット利用項目（Ｃ２デスクトップＰＣ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,67    ,1.5    ,1.5    ,3.0    ,11.9    ,14.9    ,16.4    ,23.9    ,19.4    ,6.0    ,-,-,1.5    ,-,6.0    ,43.3    ,49.3    ,1.5    
ニュース,66    ,1.5    ,4.5    ,1.5    ,12.1    ,4.5    ,10.6    ,28.8    ,25.8    ,10.6    ,-,-,-,-,7.6    ,27.3    ,65.2    ,-
情報検索,254    ,3.9    ,9.8    ,9.1    ,12.2    ,13.0    ,11.0    ,16.9    ,17.7    ,5.5    ,-,-,0.8    ,-,22.8    ,36.2    ,40.2    ,0.8    
地図・ナビゲーション,39    ,-,2.6    ,-,23.1    ,15.4    ,12.8    ,15.4    ,25.6    ,5.1    ,-,-,-,-,2.6    ,51.3    ,46.2    ,-
音楽視聴,130    ,1.5    ,3.8    ,4.6    ,13.1    ,16.2    ,16.2    ,18.5    ,18.5    ,6.9    ,-,-,0.8    ,-,10.0    ,45.4    ,43.8    ,0.8    
動画視聴,219    ,2.3    ,6.4    ,8.7    ,12.3    ,12.8    ,13.7    ,18.3    ,18.3    ,6.4    ,-,-,0.9    ,-,17.4    ,38.8    ,42.9    ,0.9    
電子書籍,15    ,-,-,6.7    ,26.7    ,13.3    ,13.3    ,20.0    ,20.0    ,-,-,-,-,-,6.7    ,53.3    ,40.0    ,-
ゲーム,117    ,4.3    ,11.1    ,12.8    ,14.5    ,14.5    ,11.1    ,14.5    ,12.8    ,3.4    ,-,-,0.9    ,-,28.2    ,40.2    ,30.8    ,0.9    
ショッピング・オークション,44    ,-,2.3    ,-,4.5    ,18.2    ,20.5    ,11.4    ,25.0    ,15.9    ,-,-,2.3    ,-,2.3    ,43.2    ,52.3    ,2.3    
その他,28    ,7.1    ,7.1    ,14.3    ,14.3    ,10.7    ,7.1    ,21.4    ,14.3    ,3.6    ,-,-,-,-,28.6    ,32.1    ,39.3    ,-
わからない,10    ,-,10.0    ,10.0    ,30.0    ,10.0    ,10.0    ,10.0    ,10.0    ,10.0    ,-,-,-,-,20.0    ,50.0    ,30.0    ,-
Ｑ３〔ネット利用項目（Ｄ１タブレット／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,123    ,4.1    ,4.9    ,4.9    ,17.9    ,20.3    ,25.2    ,9.8    ,9.8    ,2.4    ,-,-,0.8    ,-,13.8    ,63.4    ,22.0    ,0.8    
ニュース,71    ,2.8    ,2.8    ,11.3    ,12.7    ,15.5    ,26.8    ,15.5    ,8.5    ,4.2    ,-,-,-,-,16.9    ,54.9    ,28.2    ,-
情報検索,247    ,3.6    ,9.7    ,13.4    ,15.8    ,20.2    ,16.6    ,9.3    ,7.7    ,3.2    ,-,-,0.4    ,-,26.7    ,52.6    ,20.2    ,0.4    
地図・ナビゲーション,62    ,4.8    ,3.2    ,11.3    ,8.1    ,22.6    ,27.4    ,8.1    ,9.7    ,3.2    ,-,-,1.6    ,-,19.4    ,58.1    ,21.0    ,1.6    
音楽視聴,177    ,4.5    ,5.6    ,13.0    ,15.8    ,19.8    ,19.8    ,7.9    ,10.7    ,2.3    ,-,-,0.6    ,-,23.2    ,55.4    ,20.9    ,0.6    
動画視聴,278    ,6.1    ,9.7    ,12.2    ,15.8    ,18.0    ,18.7    ,8.6    ,7.6    ,2.9    ,-,-,0.4    ,-,28.1    ,52.5    ,19.1    ,0.4    
電子書籍,37    ,-,-,10.8    ,13.5    ,18.9    ,27.0    ,10.8    ,16.2    ,2.7    ,-,-,-,-,10.8    ,59.5    ,29.7    ,-
ゲーム,251    ,6.8    ,13.1    ,16.7    ,15.5    ,15.5    ,17.1    ,6.4    ,6.4    ,2.0    ,-,-,0.4    ,-,36.7    ,48.2    ,14.7    ,0.4    
ショッピング・オークション,22    ,4.5    ,9.1    ,4.5    ,4.5    ,18.2    ,22.7    ,9.1    ,27.3    ,-,-,-,-,-,18.2    ,45.5    ,36.4    ,-
その他,15    ,-,6.7    ,20.0    ,6.7    ,-,26.7    ,33.3    ,6.7    ,-,-,-,-,-,26.7    ,33.3    ,40.0    ,-
わからない,6    ,-,-,50.0    ,16.7    ,16.7    ,-,16.7    ,-,-,-,-,-,-,50.0    ,33.3    ,16.7    ,-
Ｑ３〔ネット利用項目（Ｄ２学習用タブレット／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,23    ,-,8.7    ,-,21.7    ,39.1    ,30.4    ,-,-,-,-,-,-,-,8.7    ,91.3    ,-,-
ニュース,13    ,7.7    ,15.4    ,7.7    ,23.1    ,15.4    ,7.7    ,23.1    ,-,-,-,-,-,-,30.8    ,46.2    ,23.1    ,-
情報検索,64    ,3.1    ,6.3    ,3.1    ,25.0    ,31.3    ,15.6    ,15.6    ,-,-,-,-,-,-,12.5    ,71.9    ,15.6    ,-
地図・ナビゲーション,9    ,-,22.2    ,-,33.3    ,22.2    ,11.1    ,11.1    ,-,-,-,-,-,-,22.2    ,66.7    ,11.1    ,-
音楽視聴,22    ,-,-,4.5    ,22.7    ,27.3    ,27.3    ,18.2    ,-,-,-,-,-,-,4.5    ,77.3    ,18.2    ,-
動画視聴,47    ,2.1    ,8.5    ,2.1    ,25.5    ,31.9    ,17.0    ,12.8    ,-,-,-,-,-,-,12.8    ,74.5    ,12.8    ,-
電子書籍,10    ,-,30.0    ,-,20.0    ,10.0    ,40.0    ,-,-,-,-,-,-,-,30.0    ,70.0    ,-,-
ゲーム,19    ,15.8    ,26.3    ,10.5    ,26.3    ,15.8    ,-,5.3    ,-,-,-,-,-,-,52.6    ,42.1    ,5.3    ,-
ショッピング・オークション,1    ,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-
その他,49    ,18.4    ,14.3    ,8.2    ,28.6    ,16.3    ,8.2    ,6.1    ,-,-,-,-,-,-,40.8    ,53.1    ,6.1    ,-
わからない,4    ,-,-,25.0    ,50.0    ,-,-,25.0    ,-,-,-,-,-,-,25.0    ,50.0    ,25.0    ,-
Ｑ３〔ネット利用項目（Ｄ３娯楽用タブレット／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,1    ,-,100.0    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
ニュース,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
情報検索,3    ,33.3    ,33.3    ,-,-,-,33.3    ,-,-,-,-,-,-,-,66.7    ,33.3    ,-,-
地図・ナビゲーション,1    ,100.0    ,-,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
音楽視聴,1    ,-,100.0    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
動画視聴,4    ,25.0    ,25.0    ,-,-,25.0    ,25.0    ,-,-,-,-,-,-,-,50.0    ,50.0    ,-,-
電子書籍,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ゲーム,1    ,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
その他,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ｅ１携帯音楽プレイヤー／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,104    ,1.0    ,1.9    ,2.9    ,10.6    ,26.9    ,29.8    ,7.7    ,13.5    ,4.8    ,-,-,1.0    ,-,5.8    ,67.3    ,26.0    ,1.0    
ニュース,38    ,-,2.6    ,5.3    ,10.5    ,15.8    ,31.6    ,10.5    ,15.8    ,7.9    ,-,-,-,-,7.9    ,57.9    ,34.2    ,-
情報検索,94    ,1.1    ,2.1    ,8.5    ,12.8    ,23.4    ,25.5    ,7.4    ,12.8    ,6.4    ,-,-,-,-,11.7    ,61.7    ,26.6    ,-
地図・ナビゲーション,32    ,-,-,3.1    ,18.8    ,18.8    ,18.8    ,9.4    ,21.9    ,9.4    ,-,-,-,-,3.1    ,56.3    ,40.6    ,-
音楽視聴,281    ,-,1.8    ,5.7    ,12.8    ,19.2    ,23.1    ,12.5    ,19.2    ,4.6    ,-,-,1.1    ,-,7.5    ,55.2    ,36.3    ,1.1    
動画視聴,144    ,1.4    ,2.8    ,4.2    ,13.9    ,20.1    ,25.7    ,11.1    ,16.7    ,4.2    ,-,-,-,-,8.3    ,59.7    ,31.9    ,-
電子書籍,20    ,-,-,5.0    ,5.0    ,15.0    ,45.0    ,10.0    ,10.0    ,10.0    ,-,-,-,-,5.0    ,65.0    ,30.0    ,-
ゲーム,128    ,1.6    ,3.9    ,7.0    ,12.5    ,23.4    ,25.8    ,9.4    ,13.3    ,3.1    ,-,-,-,-,12.5    ,61.7    ,25.8    ,-
ショッピング・オークション,10    ,-,10.0    ,10.0    ,-,30.0    ,30.0    ,10.0    ,-,10.0    ,-,-,-,-,20.0    ,60.0    ,20.0    ,-
その他,7    ,-,-,-,-,42.9    ,14.3    ,14.3    ,-,28.6    ,-,-,-,-,-,57.1    ,42.9    ,-
わからない,5    ,20.0    ,-,-,20.0    ,-,20.0    ,40.0    ,-,-,-,-,-,-,20.0    ,40.0    ,40.0    ,-
Ｑ３〔ネット利用項目（Ｆ１携帯ゲーム／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,89    ,5.6    ,14.6    ,23.6    ,13.5    ,25.8    ,7.9    ,3.4    ,4.5    ,-,-,-,1.1    ,-,43.8    ,47.2    ,7.9    ,1.1    
ニュース,13    ,-,-,23.1    ,15.4    ,15.4    ,30.8    ,7.7    ,7.7    ,-,-,-,-,-,23.1    ,61.5    ,15.4    ,-
情報検索,87    ,4.6    ,10.3    ,25.3    ,13.8    ,21.8    ,8.0    ,5.7    ,8.0    ,1.1    ,-,-,1.1    ,-,40.2    ,43.7    ,14.9    ,1.1    
地図・ナビゲーション,6    ,-,-,16.7    ,-,50.0    ,16.7    ,-,16.7    ,-,-,-,-,-,16.7    ,66.7    ,16.7    ,-
音楽視聴,91    ,3.3    ,8.8    ,20.9    ,17.6    ,25.3    ,9.9    ,3.3    ,8.8    ,1.1    ,-,-,1.1    ,-,33.0    ,52.7    ,13.2    ,1.1    
動画視聴,147    ,6.1    ,14.3    ,25.2    ,12.2    ,19.7    ,8.2    ,4.8    ,7.5    ,1.4    ,-,-,0.7    ,-,45.6    ,40.1    ,13.6    ,0.7    
電子書籍,7    ,-,14.3    ,14.3    ,14.3    ,42.9    ,14.3    ,-,-,-,-,-,-,-,28.6    ,71.4    ,-,-
ゲーム,555    ,7.2    ,15.5    ,18.9    ,16.4    ,15.0    ,9.5    ,6.7    ,7.4    ,2.7    ,-,-,0.7    ,-,41.6    ,40.9    ,16.8    ,0.7    
ショッピング・オークション,19    ,10.5    ,26.3    ,21.1    ,10.5    ,21.1    ,5.3    ,5.3    ,-,-,-,-,-,-,57.9    ,36.8    ,5.3    ,-
その他,12    ,-,25.0    ,41.7    ,-,16.7    ,-,8.3    ,-,-,-,-,8.3    ,-,66.7    ,16.7    ,8.3    ,8.3    
わからない,13    ,-,7.7    ,30.8    ,23.1    ,-,7.7    ,7.7    ,7.7    ,15.4    ,-,-,-,-,38.5    ,30.8    ,30.8    ,-
Ｑ３〔ネット利用項目（Ｆ２据置型ゲーム／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,21    ,-,9.5    ,19.0    ,33.3    ,-,14.3    ,9.5    ,14.3    ,-,-,-,-,-,28.6    ,47.6    ,23.8    ,-
ニュース,3    ,-,-,-,-,33.3    ,66.7    ,-,-,-,-,-,-,-,-,100.0    ,-,-
情報検索,18    ,-,22.2    ,11.1    ,11.1    ,5.6    ,16.7    ,11.1    ,22.2    ,-,-,-,-,-,33.3    ,33.3    ,33.3    ,-
地図・ナビゲーション,1    ,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-
音楽視聴,20    ,-,5.0    ,10.0    ,10.0    ,20.0    ,20.0    ,15.0    ,15.0    ,5.0    ,-,-,-,-,15.0    ,50.0    ,35.0    ,-
動画視聴,46    ,2.2    ,4.3    ,13.0    ,13.0    ,10.9    ,17.4    ,17.4    ,17.4    ,4.3    ,-,-,-,-,19.6    ,41.3    ,39.1    ,-
電子書籍,1    ,-,-,100.0    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
ゲーム,231    ,6.1    ,10.0    ,13.4    ,16.5    ,13.4    ,14.3    ,9.1    ,13.9    ,3.0    ,-,-,0.4    ,-,29.4    ,44.2    ,26.0    ,0.4    
ショッピング・オークション,13    ,7.7    ,15.4    ,15.4    ,7.7    ,23.1    ,7.7    ,15.4    ,-,7.7    ,-,-,-,-,38.5    ,38.5    ,23.1    ,-
その他,4    ,-,-,25.0    ,25.0    ,-,25.0    ,-,-,-,-,-,25.0    ,-,25.0    ,50.0    ,-,25.0    
わからない,11    ,-,-,45.5    ,9.1    ,-,27.3    ,9.1    ,-,9.1    ,-,-,-,-,45.5    ,36.4    ,18.2    ,-
Ｑ３〔ネット利用項目（Ｇ１ネットテレビ／ＭＡ）〕,,,,,,,,,,,,,,,,,,
コミニュケーション,1    ,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
ニュース,9    ,-,11.1    ,11.1    ,-,22.2    ,22.2    ,22.2    ,11.1    ,-,-,-,-,-,22.2    ,44.4    ,33.3    ,-
情報検索,11    ,-,9.1    ,-,36.4    ,9.1    ,27.3    ,9.1    ,9.1    ,-,-,-,-,-,9.1    ,72.7    ,18.2    ,-
地図・ナビゲーション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
音楽視聴,10    ,-,-,-,-,30.0    ,30.0    ,20.0    ,10.0    ,10.0    ,-,-,-,-,-,60.0    ,40.0    ,-
動画視聴,30    ,-,3.3    ,6.7    ,20.0    ,20.0    ,16.7    ,20.0    ,6.7    ,6.7    ,-,-,-,-,10.0    ,56.7    ,33.3    ,-
電子書籍,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ゲーム,6    ,16.7    ,16.7    ,33.3    ,-,-,16.7    ,-,-,16.7    ,-,-,-,-,66.7    ,16.7    ,16.7    ,-
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
