,,,,,,,,,,,
＜全員に＞,,,,,,,,,,,
Ｆ２　あなたは、今、何歳ですか。,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,
,総数,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,平均,標準偏差
動画視聴,4    ,25.0    ,25.0    ,-,25.0    ,25.0    ,-,-,-,12.00    ,1.8    
電子書籍,-,-,-,-,-,-,-,-,-,-,-
ゲーム,1    ,-,-,-,100.0    ,-,-,-,-,13.00    ,-
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-
その他,-,-,-,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-
Ｑ３〔ネット利用項目（Ｅ１携帯音楽プレイヤー／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,104    ,1.0    ,1.9    ,8.7    ,13.5    ,31.7    ,19.2    ,12.5    ,11.5    ,14.38    ,1.6    
ニュース,38    ,-,2.6    ,7.9    ,10.5    ,21.1    ,23.7    ,21.1    ,13.2    ,14.71    ,1.6    
情報検索,94    ,1.1    ,2.1    ,12.8    ,16.0    ,26.6    ,17.0    ,11.7    ,12.8    ,14.27    ,1.7    
地図・ナビゲーション,32    ,-,-,6.3    ,25.0    ,12.5    ,18.8    ,18.8    ,18.8    ,14.75    ,1.6    
音楽視聴,281    ,-,2.5    ,10.0    ,12.8    ,23.8    ,17.4    ,18.1    ,15.3    ,14.59    ,1.6    
動画視聴,144    ,1.4    ,2.8    ,10.4    ,12.5    ,27.8    ,16.7    ,16.7    ,11.8    ,14.38    ,1.7    
電子書籍,20    ,-,-,10.0    ,5.0    ,30.0    ,25.0    ,20.0    ,10.0    ,14.70    ,1.4    
ゲーム,128    ,1.6    ,5.5    ,11.7    ,14.1    ,26.6    ,16.4    ,15.6    ,8.6    ,14.13    ,1.7    
ショッピング・オークション,10    ,-,10.0    ,10.0    ,20.0    ,20.0    ,20.0    ,10.0    ,10.0    ,14.00    ,1.8    
その他,7    ,-,-,-,-,42.9    ,14.3    ,14.3    ,28.6    ,15.29    ,1.4    
わからない,5    ,20.0    ,-,-,20.0    ,20.0    ,20.0    ,20.0    ,-,13.60    ,2.3    
Ｑ３〔ネット利用項目（Ｆ１携帯ゲーム／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,89    ,11.2    ,19.1    ,18.0    ,16.9    ,20.2    ,7.9    ,1.1    ,5.6    ,12.72    ,1.9    
ニュース,13    ,-,15.4    ,15.4    ,15.4    ,15.4    ,23.1    ,7.7    ,7.7    ,13.69    ,1.9    
情報検索,87    ,6.9    ,12.6    ,24.1    ,17.2    ,16.1    ,9.2    ,6.9    ,6.9    ,13.13    ,1.9    
地図・ナビゲーション,6    ,-,-,16.7    ,16.7    ,50.0    ,-,-,16.7    ,14.00    ,1.7    
音楽視聴,91    ,5.5    ,12.1    ,19.8    ,22.0    ,17.6    ,8.8    ,6.6    ,7.7    ,13.25    ,1.9    
動画視聴,147    ,9.5    ,18.4    ,21.8    ,15.0    ,15.0    ,8.2    ,5.4    ,6.8    ,12.88    ,2.0    
電子書籍,7    ,-,14.3    ,28.6    ,14.3    ,28.6    ,14.3    ,-,-,13.00    ,1.4    
ゲーム,555    ,11.2    ,17.5    ,18.0    ,16.4    ,13.7    ,7.6    ,7.7    ,7.9    ,12.97    ,2.1    
ショッピング・オークション,19    ,21.1    ,21.1    ,21.1    ,15.8    ,15.8    ,-,5.3    ,-,12.05    ,1.7    
その他,12    ,16.7    ,25.0    ,25.0    ,-,16.7    ,-,16.7    ,-,12.42    ,2.1    
わからない,13    ,7.7    ,15.4    ,15.4    ,23.1    ,-,7.7    ,15.4    ,15.4    ,13.54    ,2.4    
Ｑ３〔ネット利用項目（Ｆ２据置型ゲーム／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,21    ,4.8    ,19.0    ,14.3    ,23.8    ,9.5    ,4.8    ,19.0    ,4.8    ,13.29    ,2.1    
ニュース,3    ,-,-,-,33.3    ,-,66.7    ,-,-,14.33    ,1.2    
情報検索,18    ,11.1    ,11.1    ,11.1    ,16.7    ,5.6    ,11.1    ,16.7    ,16.7    ,13.78    ,2.4    
地図・ナビゲーション,1    ,-,-,100.0    ,-,-,-,-,-,12.00    ,-
音楽視聴,20    ,5.0    ,5.0    ,10.0    ,5.0    ,30.0    ,15.0    ,15.0    ,15.0    ,14.30    ,2.0    
動画視聴,46    ,4.3    ,4.3    ,13.0    ,10.9    ,19.6    ,17.4    ,15.2    ,15.2    ,14.26    ,2.0    
電子書籍,1    ,-,-,100.0    ,-,-,-,-,-,12.00    ,-
ゲーム,231    ,8.2    ,13.0    ,13.4    ,13.4    ,17.3    ,10.4    ,13.0    ,11.3    ,13.58    ,2.2    
ショッピング・オークション,13    ,15.4    ,7.7    ,15.4    ,23.1    ,15.4    ,-,15.4    ,7.7    ,13.15    ,2.2    
その他,4    ,-,-,25.0    ,25.0    ,25.0    ,-,25.0    ,-,13.75    ,1.7    
わからない,11    ,-,-,45.5    ,9.1    ,9.1    ,18.2    ,9.1    ,9.1    ,13.64    ,1.9    
Ｑ３〔ネット利用項目（Ｇ１ネットテレビ／ＭＡ）〕,,,,,,,,,,,
コミニュケーション,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
ニュース,9    ,-,11.1    ,11.1    ,-,33.3    ,11.1    ,22.2    ,11.1    ,14.33    ,1.9    
情報検索,11    ,-,9.1    ,18.2    ,18.2    ,18.2    ,18.2    ,9.1    ,9.1    ,13.82    ,1.8    
地図・ナビゲーション,-,-,-,-,-,-,-,-,-,-,-
音楽視聴,10    ,-,-,-,-,40.0    ,30.0    ,10.0    ,20.0    ,15.10    ,1.2    
動画視聴,30    ,-,6.7    ,10.0    ,23.3    ,13.3    ,23.3    ,10.0    ,13.3    ,14.20    ,1.8    
電子書籍,-,-,-,-,-,-,-,-,-,-,-
ゲーム,6    ,16.7    ,16.7    ,33.3    ,-,-,16.7    ,-,16.7    ,12.83    ,2.6    
ショッピング・オークション,-,-,-,-,-,-,-,-,-,-,-
その他,6    ,-,-,16.7    ,16.7    ,16.7    ,33.3    ,-,16.7    ,14.33    ,1.8    
わからない,5    ,-,20.0    ,20.0    ,-,40.0    ,-,20.0    ,-,13.40    ,1.9    
Ｑ４〔ネット利用時間（Ａ１～Ｇ１の合計時間〕,,,,,,,,,,,
使っていない,69    ,24.6    ,20.3    ,15.9    ,8.7    ,11.6    ,8.7    ,4.3    ,5.8    ,12.35    ,2.1    
３０分未満,184    ,14.1    ,15.2    ,22.8    ,10.3    ,16.8    ,8.2    ,8.2    ,4.3    ,12.79    ,2.0    
３０分以上１時間未満,324    ,12.0    ,12.0    ,17.3    ,11.4    ,15.4    ,12.3    ,9.0    ,10.5    ,13.31    ,2.2    
１時間以上２時間未満,647    ,6.2    ,11.3    ,14.1    ,14.5    ,14.2    ,13.0    ,11.4    ,15.3    ,13.81    ,2.2    
２時間以上３時間未満,486    ,3.5    ,5.8    ,8.4    ,14.6    ,16.0    ,15.4    ,19.1    ,17.1    ,14.42    ,2.0    
３時間以上４時間未満,343    ,1.7    ,2.6    ,7.0    ,11.7    ,14.6    ,17.8    ,23.3    ,21.3    ,14.88    ,1.8    
４時間以上５時間未満,171    ,1.2    ,3.5    ,6.4    ,9.4    ,14.0    ,16.4    ,25.1    ,24.0    ,15.01    ,1.8    
５時間以上６時間未満,129    ,0.8    ,1.6    ,2.3    ,11.6    ,8.5    ,19.4    ,25.6    ,30.2    ,15.37    ,1.6    
６時間以上９時間未満,124    ,1.6    ,3.2    ,5.6    ,8.1    ,15.3    ,8.9    ,27.4    ,29.8    ,15.18    ,1.8    
９時間以上１２時間未満,24    ,4.2    ,-,4.2    ,12.5    ,16.7    ,12.5    ,29.2    ,20.8    ,14.96    ,1.8    
１２時間以上１５時間未満,17    ,-,-,-,5.9    ,5.9    ,11.8    ,23.5    ,52.9    ,16.12    ,1.2    
１５時間以上１８時間未満,4    ,-,-,-,-,-,-,50.0    ,50.0    ,16.50    ,0.6    
１８時間以上２１時間未満,4    ,-,25.0    ,25.0    ,-,-,25.0    ,-,25.0    ,13.75    ,2.8    
２１時間以上２４時間未満,3    ,-,-,33.3    ,-,-,-,33.3    ,33.3    ,15.00    ,2.6    
２４時間以上,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
わからない,85    ,11.8    ,21.2    ,18.8    ,17.6    ,9.4    ,4.7    ,11.8    ,4.7    ,12.76    ,2.0    
２時間以上（計）,1306    ,2.2    ,3.8    ,6.8    ,11.9    ,14.4    ,15.8    ,22.7    ,22.3    ,14.82    ,1.9    
５時間以上（計）,306    ,1.3    ,2.3    ,4.2    ,9.5    ,11.8    ,13.7    ,26.5    ,30.7    ,15.29    ,1.7    
６時間以上（計）,177    ,1.7    ,2.8    ,5.6    ,7.9    ,14.1    ,9.6    ,27.1    ,31.1    ,15.23    ,1.8    
１２時間以上（計）,29    ,-,3.4    ,6.9    ,3.4    ,6.9    ,10.3    ,24.1    ,44.8    ,15.66    ,1.8    
１８時間以上（計）,8    ,-,12.5    ,25.0    ,-,12.5    ,12.5    ,12.5    ,25.0    ,14.25    ,2.4    
Ｑ４〔ネット利用時間（Ａ１スマホ）〕,,,,,,,,,,,
使っていない,12    ,8.3    ,16.7    ,8.3    ,-,41.7    ,8.3    ,8.3    ,8.3    ,13.50    ,2.1    
３０分未満,78    ,9.0    ,10.3    ,10.3    ,7.7    ,24.4    ,10.3    ,14.1    ,14.1    ,13.86    ,2.2    
３０分以上１時間未満,164    ,3.0    ,6.7    ,11.6    ,11.0    ,9.1    ,17.7    ,20.7    ,20.1    ,14.53    ,2.1    
１時間以上２時間未満,364    ,1.1    ,3.6    ,7.1    ,9.6    ,13.2    ,15.9    ,23.6    ,25.8    ,15.02    ,1.8    
２時間以上３時間未満,327    ,0.9    ,0.9    ,2.8    ,8.3    ,13.8    ,18.0    ,26.9    ,28.4    ,15.37    ,1.5    
３時間以上４時間未満,244    ,-,0.4    ,2.9    ,5.7    ,11.5    ,19.7    ,29.9    ,29.9    ,15.57    ,1.4    
４時間以上５時間未満,99    ,-,-,-,9.1    ,2.0    ,15.2    ,41.4    ,32.3    ,15.86    ,1.2    
５時間以上,156    ,-,1.3    ,1.3    ,9.0    ,9.6    ,13.5    ,27.6    ,37.8    ,15.67    ,1.5    
わからない,31    ,-,9.7    ,9.7    ,9.7    ,9.7    ,16.1    ,32.3    ,12.9    ,14.61    ,1.9    
２時間以上（計）,826    ,0.4    ,0.7    ,2.2    ,7.7    ,10.9    ,17.3    ,29.7    ,31.1    ,15.54    ,1.4    
Ｑ４〔ネット利用時間（Ａ２格安スマホ）〕,,,,,,,,,,,
使っていない,-,-,-,-,-,-,-,-,-,-,-
３０分未満,2    ,-,50.0    ,-,-,-,-,50.0    ,-,13.50    ,3.5    
３０分以上１時間未満,2    ,-,-,-,-,-,50.0    ,50.0    ,-,15.50    ,0.7    
１時間以上２時間未満,3    ,-,-,-,-,33.3    ,66.7    ,-,-,14.67    ,0.6    
２時間以上３時間未満,5    ,-,-,-,60.0    ,20.0    ,20.0    ,-,-,13.60    ,0.9    
３時間以上４時間未満,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
４時間以上５時間未満,-,-,-,-,-,-,-,-,-,-,-
５時間以上,3    ,-,-,33.3    ,-,33.3    ,-,-,33.3    ,14.33    ,2.5    
わからない,3    ,-,-,33.3    ,33.3    ,-,-,33.3    ,-,13.67    ,2.1    
２時間以上（計）,9    ,-,-,11.1    ,33.3    ,33.3    ,11.1    ,-,11.1    ,13.89    ,1.5    
Ｑ４〔ネット利用時間（Ａ３子供スマホ）〕,,,,,,,,,,,
使っていない,3    ,66.7    ,-,-,33.3    ,-,-,-,-,11.00    ,1.7    
３０分未満,6    ,-,33.3    ,16.7    ,-,33.3    ,16.7    ,-,-,12.83    ,1.7    
３０分以上１時間未満,1    ,-,-,100.0    ,-,-,-,-,-,12.00    ,-
１時間以上２時間未満,9    ,22.2    ,-,11.1    ,33.3    ,-,-,22.2    ,11.1    ,13.33    ,2.5    
２時間以上３時間未満,2    ,-,-,-,50.0    ,-,-,50.0    ,-,14.50    ,2.1    
３時間以上４時間未満,2    ,-,-,-,-,-,50.0    ,50.0    ,-,15.50    ,0.7    
４時間以上５時間未満,1    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,4    ,25.0    ,25.0    ,-,25.0    ,-,-,25.0    ,-,12.50    ,2.6    
２時間以上（計）,5    ,-,-,-,20.0    ,20.0    ,20.0    ,40.0    ,-,14.80    ,1.3    
Ｑ４〔ネット利用時間（Ａ４契約切れスマホ）〕,,,,,,,,,,,
使っていない,5    ,-,-,20.0    ,-,-,-,40.0    ,40.0    ,15.60    ,2.1    
３０分未満,6    ,16.7    ,16.7    ,-,-,33.3    ,33.3    ,-,-,13.17    ,2.1    
３０分以上１時間未満,18    ,11.1    ,11.1    ,27.8    ,11.1    ,16.7    ,11.1    ,5.6    ,5.6    ,12.94    ,2.0    
１時間以上２時間未満,19    ,-,15.8    ,5.3    ,31.6    ,10.5    ,26.3    ,-,10.5    ,13.68    ,1.8    
２時間以上３時間未満,13    ,7.7    ,23.1    ,23.1    ,23.1    ,23.1    ,-,-,-,12.31    ,1.3    
３時間以上４時間未満,2    ,-,-,-,-,100.0    ,-,-,-,14.00    ,-
４時間以上５時間未満,2    ,50.0    ,-,50.0    ,-,-,-,-,-,11.00    ,1.4    
５時間以上,3    ,-,33.3    ,-,-,-,-,33.3    ,33.3    ,14.67    ,3.2    
わからない,5    ,20.0    ,20.0    ,40.0    ,-,-,20.0    ,-,-,12.00    ,1.9    
２時間以上（計）,20    ,10.0    ,20.0    ,20.0    ,15.0    ,25.0    ,-,5.0    ,5.0    ,12.70    ,1.9    
Ｑ４〔ネット利用時間（Ｂ１携帯電話）〕,,,,,,,,,,,
使っていない,15    ,13.3    ,6.7    ,13.3    ,26.7    ,20.0    ,6.7    ,6.7    ,6.7    ,13.13    ,2.0    
３０分未満,43    ,2.3    ,9.3    ,14.0    ,18.6    ,25.6    ,9.3    ,11.6    ,9.3    ,13.77    ,1.8    
３０分以上１時間未満,21    ,9.5    ,-,19.0    ,9.5    ,23.8    ,19.0    ,4.8    ,14.3    ,13.86    ,2.1    
１時間以上２時間未満,14    ,7.1    ,7.1    ,14.3    ,7.1    ,14.3    ,21.4    ,14.3    ,14.3    ,14.07    ,2.2    
２時間以上３時間未満,7    ,-,-,-,14.3    ,14.3    ,14.3    ,28.6    ,28.6    ,15.43    ,1.5    
３時間以上４時間未満,3    ,-,-,33.3    ,33.3    ,-,-,-,33.3    ,14.00    ,2.6    
４時間以上５時間未満,2    ,-,-,-,-,50.0    ,50.0    ,-,-,14.50    ,0.7    
５時間以上,4    ,-,-,-,25.0    ,-,50.0    ,25.0    ,-,14.75    ,1.3    
わからない,11    ,18.2    ,-,18.2    ,-,27.3    ,18.2    ,9.1    ,9.1    ,13.55    ,2.3    
２時間以上（計）,16    ,-,-,6.3    ,18.8    ,12.5    ,25.0    ,18.8    ,18.8    ,14.88    ,1.6    
Ｑ４〔ネット利用時間（Ｂ２子ども向け携帯等）〕,,,,,,,,,,,
使っていない,5    ,40.0    ,-,20.0    ,20.0    ,20.0    ,-,-,-,11.80    ,1.8    
３０分未満,14    ,35.7    ,14.3    ,14.3    ,14.3    ,14.3    ,7.1    ,-,-,11.79    ,1.8    
３０分以上１時間未満,7    ,14.3    ,28.6    ,14.3    ,-,28.6    ,-,14.3    ,-,12.57    ,2.1    
１時間以上２時間未満,1    ,-,-,-,100.0    ,-,-,-,-,13.00    ,-
２時間以上３時間未満,-,-,-,-,-,-,-,-,-,-,-
３時間以上４時間未満,-,-,-,-,-,-,-,-,-,-,-
４時間以上５時間未満,-,-,-,-,-,-,-,-,-,-,-
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,3    ,33.3    ,33.3    ,33.3    ,-,-,-,-,-,11.00    ,1.0    
２時間以上（計）,-,-,-,-,-,-,-,-,-,-,-
Ｑ４〔ネット利用時間（Ｃ１ノートＰＣ）〕,,,,,,,,,,,
使っていない,156    ,7.1    ,6.4    ,8.3    ,12.8    ,16.0    ,17.3    ,14.7    ,17.3    ,14.22    ,2.1    
３０分未満,137    ,7.3    ,12.4    ,17.5    ,10.2    ,16.1    ,13.9    ,12.4    ,10.2    ,13.58    ,2.1    
３０分以上１時間未満,196    ,7.1    ,7.1    ,16.8    ,9.2    ,15.8    ,9.7    ,12.8    ,21.4    ,14.07    ,2.3    
１時間以上２時間未満,154    ,4.5    ,7.1    ,11.0    ,14.3    ,14.3    ,16.2    ,14.3    ,18.2    ,14.23    ,2.1    
２時間以上３時間未満,43    ,4.7    ,4.7    ,16.3    ,20.9    ,9.3    ,9.3    ,14.0    ,20.9    ,14.14    ,2.2    
３時間以上４時間未満,20    ,-,5.0    ,-,15.0    ,15.0    ,25.0    ,25.0    ,15.0    ,14.90    ,1.6    
４時間以上５時間未満,4    ,-,-,25.0    ,-,25.0    ,-,25.0    ,25.0    ,14.75    ,2.2    
５時間以上,9    ,-,-,33.3    ,-,22.2    ,11.1    ,-,33.3    ,14.44    ,2.2    
わからない,74    ,8.1    ,14.9    ,9.5    ,10.8    ,8.1    ,16.2    ,16.2    ,16.2    ,13.91    ,2.3    
２時間以上（計）,76    ,2.6    ,3.9    ,14.5    ,15.8    ,13.2    ,13.2    ,15.8    ,21.1    ,14.41    ,2.0    
Ｑ４〔ネット利用時間（Ｃ２デスクトップＰＣ）〕,,,,,,,,,,,
使っていない,60    ,6.7    ,8.3    ,13.3    ,10.0    ,15.0    ,13.3    ,16.7    ,16.7    ,14.08    ,2.2    
３０分未満,78    ,5.1    ,14.1    ,14.1    ,19.2    ,16.7    ,3.8    ,15.4    ,11.5    ,13.59    ,2.1    
３０分以上１時間未満,79    ,11.4    ,13.9    ,11.4    ,7.6    ,8.9    ,17.7    ,13.9    ,15.2    ,13.73    ,2.4    
１時間以上２時間未満,73    ,1.4    ,12.3    ,8.2    ,8.2    ,12.3    ,19.2    ,13.7    ,24.7    ,14.53    ,2.1    
２時間以上３時間未満,19    ,5.3    ,10.5    ,15.8    ,10.5    ,10.5    ,15.8    ,21.1    ,10.5    ,13.95    ,2.2    
３時間以上４時間未満,16    ,-,-,12.5    ,12.5    ,12.5    ,6.3    ,31.3    ,25.0    ,15.06    ,1.8    
４時間以上５時間未満,4    ,-,-,-,-,-,25.0    ,25.0    ,50.0    ,16.25    ,1.0    
５時間以上,6    ,16.7    ,-,33.3    ,-,16.7    ,-,33.3    ,-,13.33    ,2.4    
わからない,45    ,4.4    ,4.4    ,11.1    ,13.3    ,4.4    ,20.0    ,17.8    ,24.4    ,14.62    ,2.1    
２時間以上（計）,45    ,4.4    ,4.4    ,15.6    ,8.9    ,11.1    ,11.1    ,26.7    ,17.8    ,14.47    ,2.1    
Ｑ４〔ネット利用時間（Ｄ１タブレット）〕,,,,,,,,,,,
使っていない,52    ,7.7    ,5.8    ,7.7    ,9.6    ,13.5    ,23.1    ,21.2    ,11.5    ,14.27    ,2.1    
３０分未満,72    ,8.3    ,11.1    ,19.4    ,16.7    ,11.1    ,12.5    ,12.5    ,8.3    ,13.40    ,2.1    
３０分以上１時間未満,104    ,7.7    ,13.5    ,16.3    ,16.3    ,15.4    ,10.6    ,9.6    ,10.6    ,13.41    ,2.1    
１時間以上２時間未満,106    ,5.7    ,15.1    ,14.2    ,17.9    ,22.6    ,7.5    ,9.4    ,7.5    ,13.35    ,1.9    
２時間以上３時間未満,40    ,5.0    ,10.0    ,15.0    ,22.5    ,25.0    ,17.5    ,2.5    ,2.5    ,13.28    ,1.6    
３時間以上４時間未満,25    ,12.0    ,8.0    ,20.0    ,20.0    ,16.0    ,20.0    ,-,4.0    ,13.00    ,1.8    
４時間以上５時間未満,4    ,25.0    ,-,-,25.0    ,50.0    ,-,-,-,12.75    ,1.9    
５時間以上,6    ,-,-,16.7    ,16.7    ,50.0    ,-,-,16.7    ,14.00    ,1.7    
わからない,25    ,8.0    ,20.0    ,20.0    ,16.0    ,8.0    ,12.0    ,8.0    ,8.0    ,13.04    ,2.1    
２時間以上（計）,75    ,8.0    ,8.0    ,16.0    ,21.3    ,25.3    ,16.0    ,1.3    ,4.0    ,13.21    ,1.7    
Ｑ４〔ネット利用時間（Ｄ２学習用タブレット）〕,,,,,,,,,,,
使っていない,11    ,9.1    ,9.1    ,9.1    ,27.3    ,36.4    ,9.1    ,-,-,13.00    ,1.5    
３０分未満,20    ,15.0    ,40.0    ,5.0    ,15.0    ,10.0    ,10.0    ,5.0    ,-,12.15    ,1.8    
３０分以上１時間未満,53    ,9.4    ,15.1    ,7.5    ,30.2    ,22.6    ,1.9    ,13.2    ,-,13.00    ,1.8    
１時間以上２時間未満,27    ,7.4    ,7.4    ,18.5    ,18.5    ,18.5    ,22.2    ,7.4    ,-,13.30    ,1.7    
２時間以上３時間未満,10    ,-,-,20.0    ,40.0    ,30.0    ,10.0    ,-,-,13.30    ,0.9    
３時間以上４時間未満,2    ,-,-,-,50.0    ,-,50.0    ,-,-,14.00    ,1.4    
４時間以上５時間未満,-,-,-,-,-,-,-,-,-,-,-
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,16    ,-,6.3    ,12.5    ,31.3    ,31.3    ,12.5    ,6.3    ,-,13.50    ,1.3    
２時間以上（計）,12    ,-,-,16.7    ,41.7    ,25.0    ,16.7    ,-,-,13.42    ,1.0    
Ｑ４〔ネット利用時間（Ｄ３娯楽用タブレット）〕,,,,,,,,,,,
使っていない,1    ,-,-,-,100.0    ,-,-,-,-,13.00    ,-
３０分未満,3    ,66.7    ,33.3    ,-,-,-,-,-,-,10.33    ,0.6    
３０分以上１時間未満,2    ,-,50.0    ,-,-,50.0    ,-,-,-,12.50    ,2.1    
１時間以上２時間未満,-,-,-,-,-,-,-,-,-,-,-
２時間以上３時間未満,-,-,-,-,-,-,-,-,-,-,-
３時間以上４時間未満,-,-,-,-,-,-,-,-,-,-,-
４時間以上５時間未満,-,-,-,-,-,-,-,-,-,-,-
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,-,-,-,-,-,-,-,-,-,-,-
２時間以上（計）,-,-,-,-,-,-,-,-,-,-,-
Ｑ４〔ネット利用時間（Ｅ１携帯音楽プレイヤー）〕,,,,,,,,,,,
使っていない,30    ,-,10.0    ,3.3    ,16.7    ,16.7    ,6.7    ,36.7    ,10.0    ,14.57    ,1.9    
３０分未満,32    ,-,12.5    ,-,9.4    ,12.5    ,18.8    ,15.6    ,31.3    ,14.97    ,2.0    
３０分以上１時間未満,69    ,2.9    ,4.3    ,17.4    ,11.6    ,14.5    ,15.9    ,17.4    ,15.9    ,14.28    ,2.0    
１時間以上２時間未満,72    ,-,1.4    ,19.4    ,9.7    ,26.4    ,18.1    ,12.5    ,12.5    ,14.28    ,1.7    
２時間以上３時間未満,44    ,-,-,2.3    ,18.2    ,38.6    ,22.7    ,9.1    ,9.1    ,14.45    ,1.2    
３時間以上４時間未満,32    ,-,-,6.3    ,15.6    ,31.3    ,15.6    ,18.8    ,12.5    ,14.63    ,1.5    
４時間以上５時間未満,5    ,-,-,20.0    ,20.0    ,-,40.0    ,-,20.0    ,14.40    ,1.9    
５時間以上,9    ,-,-,-,11.1    ,-,11.1    ,55.6    ,22.2    ,15.78    ,1.2    
わからない,34    ,5.9    ,2.9    ,2.9    ,23.5    ,29.4    ,17.6    ,11.8    ,5.9    ,13.97    ,1.7    
２時間以上（計）,90    ,-,-,4.4    ,16.7    ,30.0    ,20.0    ,16.7    ,12.2    ,14.64    ,1.4    
Ｑ４〔ネット利用時間（Ｆ１携帯ゲーム）〕,,,,,,,,,,,
使っていない,118    ,8.5    ,9.3    ,11.9    ,13.6    ,19.5    ,16.1    ,11.9    ,9.3    ,13.69    ,2.1    
３０分未満,56    ,14.3    ,25.0    ,21.4    ,10.7    ,8.9    ,3.6    ,7.1    ,8.9    ,12.59    ,2.2    
３０分以上１時間未満,121    ,11.6    ,20.7    ,15.7    ,17.4    ,12.4    ,5.8    ,6.6    ,9.9    ,12.92    ,2.1    
１時間以上２時間未満,180    ,13.9    ,20.0    ,19.4    ,17.2    ,10.6    ,6.7    ,7.2    ,5.0    ,12.64    ,2.0    
２時間以上３時間未満,71    ,7.0    ,16.9    ,21.1    ,22.5    ,18.3    ,1.4    ,5.6    ,7.0    ,12.90    ,1.9    
３時間以上４時間未満,21    ,-,19.0    ,14.3    ,14.3    ,9.5    ,14.3    ,9.5    ,19.0    ,13.90    ,2.2    
４時間以上５時間未満,8    ,50.0    ,-,25.0    ,-,-,12.5    ,-,12.5    ,12.00    ,2.7    
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,63    ,12.7    ,12.7    ,23.8    ,17.5    ,11.1    ,6.3    ,11.1    ,4.8    ,12.89    ,2.0    
２時間以上（計）,100    ,9.0    ,16.0    ,20.0    ,19.0    ,15.0    ,5.0    ,6.0    ,10.0    ,13.04    ,2.0    
Ｑ４〔ネット利用時間（Ｆ２据置型ゲーム）〕,,,,,,,,,,,
使っていない,85    ,10.6    ,11.8    ,12.9    ,12.9    ,12.9    ,12.9    ,14.1    ,11.8    ,13.60    ,2.2    
３０分未満,26    ,19.2    ,19.2    ,15.4    ,11.5    ,7.7    ,3.8    ,7.7    ,15.4    ,12.88    ,2.5    
３０分以上１時間未満,48    ,10.4    ,16.7    ,10.4    ,22.9    ,16.7    ,12.5    ,4.2    ,6.3    ,13.04    ,2.0    
１時間以上２時間未満,52    ,5.8    ,7.7    ,13.5    ,7.7    ,23.1    ,13.5    ,17.3    ,11.5    ,14.02    ,2.0    
２時間以上３時間未満,12    ,-,-,8.3    ,25.0    ,25.0    ,-,33.3    ,8.3    ,14.50    ,1.6    
３時間以上４時間未満,4    ,-,-,-,25.0    ,50.0    ,25.0    ,-,-,14.00    ,0.8    
４時間以上５時間未満,1    ,-,-,-,-,-,-,-,100.0    ,17.00    ,-
５時間以上,-,-,-,-,-,-,-,-,-,-,-
わからない,38    ,7.9    ,10.5    ,26.3    ,7.9    ,15.8    ,7.9    ,15.8    ,7.9    ,13.39    ,2.1    
２時間以上（計）,17    ,-,-,5.9    ,23.5    ,29.4    ,5.9    ,23.5    ,11.8    ,14.53    ,1.5    
Ｑ４〔ネット利用時間（Ｇ１ネットテレビ）〕,,,,,,,,,,,
使っていない,14    ,-,-,35.7    ,7.1    ,28.6    ,21.4    ,-,7.1    ,13.64    ,1.5    
３０分未満,9    ,-,11.1    ,11.1    ,33.3    ,-,-,22.2    ,22.2    ,14.22    ,2.3    
３０分以上１時間未満,8    ,-,12.5    ,-,12.5    ,12.5    ,25.0    ,12.5    ,25.0    ,14.75    ,2.1    
１時間以上２時間未満,14    ,7.1    ,7.1    ,14.3    ,14.3    ,28.6    ,21.4    ,7.1    ,-,13.43    ,1.7    
２時間以上３時間未満,3    ,-,-,-,33.3    ,-,-,33.3    ,33.3    ,15.33    ,2.1    
３時間以上４時間未満,-,-,-,-,-,-,-,-,-,-,-
４時間以上５時間未満,-,-,-,-,-,-,-,-,-,-,-
５時間以上,1    ,-,-,100.0    ,-,-,-,-,-,12.00    ,-
わからない,9    ,-,22.2    ,-,11.1    ,-,33.3    ,22.2    ,11.1    ,14.33    ,2.2    
２時間以上（計）,4    ,-,-,25.0    ,25.0    ,-,-,25.0    ,25.0    ,14.50    ,2.4    
Ｑ５〔無線ＬＡＮ利用状況（無線ＬＡＮ利用まとめ）〕,,,,,,,,,,,
スマートフォン,1145    ,0.9    ,2.7    ,4.8    ,9.1    ,11.7    ,16.6    ,27.4    ,26.8    ,15.22    ,1.7    
